stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
"585106008","2017-02-23 11:34:55","Pamela Anderson wants to campaign for men falsely accused of rape","http://www.nydailynews.com/entertainment/gossip/pamela-anderson-campaign-men-falsely-accused-rape-article-1.2980256","en","False","politics and government, crime and criminals, sex crimes, biographical information","8","Daily News","http://www.nydailynews.com/","United States","NY, USA","English","United States","Print Native"
"703073096","2017-09-24 00:00:00","Long before he became the president of Russia, Vladimir Putin was a KGB spy — take a look at his early career","http://www.businessinsider.com/vladimir-putin-kgb-spy-2017-9?utm_source=feedburner&utm_medium=referral#/#after-getting-the-good-news-putin-and-a-friend-headed-to-a-nearby-georgian-restaurant-they-celebrated-over-satsivi-grilled-chicken-prepared-with-walnut-sauce-and-downed-shots-of-sweet-liqueur-4","en","False","","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"912455795","2016-08-12 06:10:32","Putin Dismisses Long-Time Ally Ivanov as Kremlin Chief-of-Staff","http://www.bloomberg.com/news/articles/2016-08-12/putin-dismisses-long-time-ally-ivanov-as-kremlin-chief-of-staff","en","False","politics and government, appointments and executive changes, biographical information","40944","Bloomberg","http://bloomberg.com","United States","","English","United States","Digital Native"
"721982355","2017-11-08 11:44:56","Russia: Fire flares at spy agency headquarters; no injuries","http://www.foxnews.com/world/2017/11/08/russia-fire-flares-at-spy-agency-headquarters-no-injuries.html","en","True","espionage","1092","FOX News","http://www.foxnews.com/","United States","GA, USA","English","United States","Video Broadcast"
"500385516","2016-08-12 18:09:22","Your Evening Briefing","http://www.nytimes.com/2016/08/12/nytnow/hillary-clinton-donald-trump-vladimir-putin-your-friday-evening-briefing.html?partner=rss&emc=rss","en","False","politics and government, finances, united states politics and government, elections, presidents and presidency (us), taxation, election issues","1","New York Times","http://nytimes.com","United States","NY, USA","English","United States","Print Native"
"607283407","2016-11-30 10:26:26","How the 1980s Explains Vladimir Putin","https://www.theatlantic.com/international/archive/2013/02/how-the-1980s-explains-vladimir-putin/273135/","en","False","","1110","The Atlantic","http://www.theatlantic.com/","United States","","English","United States","Print Native"
"951164850","2017-05-09 00:00:00","Why do none of the Trump-Russia leaks come from Russia? - CNN","https://edition.cnn.com/2017/05/09/europe/russia-leaks-putin-power/index.html","en","False","politics and government, homosexuality, news and news media, media","1095","CNN","http://www.cnn.com/","United States","GA, USA","English","United States","Video Broadcast"
"606304900","2016-01-24 16:00:00","Opinion | Trump’s Russia adviser speaks out, calls accusations ‘complete garbage’","https://www.washingtonpost.com/news/josh-rogin/wp/2016/09/26/trumps-russia-adviser-speaks-out-calls-accusations-complete-garbage/?utm_term=.2e7492b3802d","en","False","politics and government, united states politics and government","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"653939606","2017-07-07 08:47:57","Putin wants Trump to lift sanctions on Russia. Here's how that could actually happen.","https://www.vox.com/world/2017/7/7/15928670/putin-trump-sanctions-russia","en","False","politics and government, finances, united states politics and government, united states international relations, international relations, international trade and world market, embargoes and economic sanctions","104828","Vox","http://www.vox.com","United States","","English","United States","Digital Native"
"670297256","2016-11-15 09:11:00","Why Putin Sacrificed His Economy Minister","https://www.bloomberg.com/view/articles/2016-11-15/why-putin-sacrificed-economy-minister-alexei-ulyukayev","en","False","politics and government, oil (petroleum) and gasoline, ethics, economic conditions and trends","40944","Bloomberg","http://bloomberg.com","United States","","English","United States","Digital Native"
"963183357","2016-11-24 15:22:24","Vladimir Putin tells schoolboys that 'Russia's borders end nowhere'","https://www.newsweek.com/putin-claims-russias-borders-are-endless-geography-event-524933","en","False","television","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"607018386","2016-05-31 11:36:51","GOP pressing Obama on alleged nukes cheating by Russia","http://www.cbsnews.com/news/gop-pressing-obama-on-alleged-nukes-cheating-by-russia/","en","False","politics and government, united states politics and government, armament, defense and military forces, united states armament and defense, united states international relations, international relations, atomic weapons","1752","cbs news","http://www.cbsnews.com/","United States","NY, USA","English","United States","Video Broadcast"
"959875762","2018-08-21 11:59:46","All About the U.S. Sanctions Aimed at Putin’s Russia","https://www.washingtonpost.com/business/all-about-the-us-sanctions-aimed-at-putins-russia/2018/08/21/770cf80c-a55b-11e8-ad6f-080770dcddc2_story.html","en","False","politics and government, finances, banks and banking, international trade and world market, embargoes and economic sanctions","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"927585155","2018-07-13 15:15:00","What is the GRU? Mueller indicted the spy agency's operatives.","https://www.nbcnews.com/politics/white-house/what-gru-mueller-indicted-spy-agency-s-operatives-n891291?cid=public-rss_20180714","en","False","politics and government, armament, defense and military forces, espionage","25499","NBC News","http://www.nbcnews.com","United States","","English","United States",""
"925150177","2018-07-11 07:55:32","All About the U.S. Sanctions Aimed at Putin’s Russia","https://www.washingtonpost.com/business/all-about-the-us-sanctions-aimed-at-putins-russia/2018/07/11/a46a9daa-84fd-11e8-9e06-4db52ac42e05_story.html","en","False","politics and government, finances, oil (petroleum) and gasoline, international trade and world market, embargoes and economic sanctions","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"900292082","2018-04-23 00:00:00","Increasingly isolated Mattis just got some more bad news","http://www.businessinsider.com/mattis-isolated-john-bolton-bad-news-2018-4?utm_source=feedburner&utm_medium=referral","en","False","politics and government, united states politics and government, armament, defense and military forces, appointments and executive changes, united states armament and defense","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"720858033","2016-04-05 13:59:54","Putin's daughter, a young billionaire and the president's friends","http://www.reuters.com/investigates/special-report/russia-capitalism-daughters/","en","False","finances, biographical information","4442","Reuters","http://www.reuters.com","United States","PA, USA","English","none","Other"
"514861429","2016-09-18 01:15:00","Probing Putin's Power","http://www.forbes.com/sites/shelliekarabell/2016/09/18/probing-putins-power/","en","False","politics and government, news and news media, media","1104","Forbes","http://www.forbes.com/","United States","","English","United States","Print Native"
"781166991","2018-01-26 06:49:20","Kremlin Foes Advise U.S. on Sanctions as Oligarch List Looms","https://www.bloomberg.com/news/articles/2018-01-26/kremlin-foes-advise-u-s-on-sanctions-as-oligarch-list-looms","en","False","politics and government, finances, international trade and world market, embargoes and economic sanctions","40944","Bloomberg","http://bloomberg.com","United States","","English","United States","Digital Native"
"702152878","2017-02-22 17:58:00","Polish President, Wife Lie in State","https://www.cbsnews.com/news/polish-president-wife-lie-in-state/","en","True","politics and government, united states politics and government, biographical information, accidents and safety","1752","cbs news","http://www.cbsnews.com/","United States","NY, USA","English","United States","Video Broadcast"
"692561744","2017-02-11 14:27:45","The Fates Of 5 Men Connected To The Trump-Russia Dossier | HuffPost","http://www.huffingtonpost.com/entry/the-fates-of-5-men-connected-to-the-trump-russia-dossier_us_589f5472e4b080bf74f03cd6?ncid=engmodushpmg00000004","en","False","politics and government, united states politics and government, international relations, biographical information, espionage","27502","Huffington Post","http://www.huffingtonpost.com/#","United States","","English","United States",""
"747385997","2016-09-25 14:07:33","The mystery of Donald Trump’s man in Moscow","http://www.politico.eu/article/the-mystery-of-donald-trumps-man-in-moscow-carter-page-phd/","en","False","politics and government, united states politics and government, elections, presidents and presidency (us), presidential elections (us), news and news media, media, biographical information","18268","Politico","http://politico.com","United States","","English","United States","Print Native"
"818195575","2018-03-09 05:17:16","Will Vladimir Putin ever release his grip on Russia?","http://rss.cnn.com/~r/rss/cnn_latest/~3/__6YPYFoDis/index.html","en","False","politics and government","1095","CNN","http://www.cnn.com/","United States","GA, USA","English","United States","Video Broadcast"
"599373300","2017-03-26 11:14:05","A timeline of events that unfolded during the election appears to support the FBI's investigation into Trump-Russia collusion","http://feedproxy.google.com/~r/businessinsider/~3/u56fHn1B_00/updated-trump-russia-election-timeline-fbi-2017-3","en","False","politics and government, united states politics and government, elections, united states international relations, international relations","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"701743859","2017-10-05 19:17:20","Mueller reportedly interviewed the author of the Trump-Russia dossier — here's what it alleges, and how it aligned with reality","http://feedproxy.google.com/~r/businessinsider/~3/K1nVi3_Tiws/christopher-steele-trump-dossier-russia-timeline-2017-10","en","False","politics and government, united states politics and government, elections, armament, defense and military forces, news and news media, ethics, united states international relations, international relations, espionage","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"1011567059","2018-10-03 19:21:46","Britain says Russian military intelligence behind host of global cyber attacks","https://www.reuters.com/article/us-britain-russia/britain-says-russian-military-intelligence-behind-host-of-global-cyber-attacks-idUSKCN1MD2UL?feedType=RSS&feedName=topNews","en","False","politics and government, united states politics and government, armament, defense and military forces, terrorism, international relations","4442","Reuters","http://www.reuters.com","United States","PA, USA","English","none","Other"
"794022170","2018-01-09 16:26:35","https://apps.washingtonpost.com/g/documents/politics/read-the-full-transcript-of-glenn-simpsons-senate-testimony/2700/?hpid=hp_hp-top-table-main_testimony-155pm%3Ahomepage%2Fstory","https://apps.washingtonpost.com/g/documents/politics/read-the-full-transcript-of-glenn-simpsons-senate-testimony/2700/?hpid=hp_hp-top-table-main_testimony-155pm%3Ahomepage%2Fstory","en","False","no index terms from nytimes","2","Washington Post","http://washingtonpost.com","United States","DC, USA","English","United States","Print Native"
"963062893","2016-09-21 01:50:08","Putin Brings Back The KGB As Russia Moves From Authoritarian To Totalitarian","https://www.forbes.com/sites/melikkaylan/2016/09/20/putin-brings-back-the-kgb-as-russia-moves-from-authoritarian-to-totalitarian","en","False","politics and government, united states politics and government","1104","Forbes","http://www.forbes.com/","United States","","English","United States","Print Native"
"500236631","2016-08-12 09:08:01","Putin Fires Longtime Ally in High-Profile Reshuffle","http://www.nbcnews.com/news/world/russia-s-putin-fires-longtime-ally-ivanov-high-profile-kremlin-n629051","en","False","politics and government, biographical information, suspensions, dismissals and resignations","25499","NBC News","http://www.nbcnews.com","United States","","English","United States",""
"500206656","2016-08-12 09:06:01","Vladimir Putin's Longtime Chief Of Staff Steps Down From Key Russian Post","http://www.huffingtonpost.com/2016/08/12/vladimir-putin-sergei-ivanov_n_11472356.html","en","False","politics and government, appointments and executive changes, biographical information, foreign service","27502","Huffington Post","http://www.huffingtonpost.com/#","United States","","English","United States",""
"566977974","2017-01-13 17:27:01","Retribution Breeds Retribution. Putin's Syria Policy And The Killing Of The Russian Ambassador To Turkey.","http://www.huffingtonpost.com/brian-glyn-williams/retribution-breeds-retrib_b_13745612.html","en","False","politics and government, united states politics and government, armament, defense and military forces, terrorism, united states armament and defense, international relations","27502","Huffington Post","http://www.huffingtonpost.com/#","United States","","English","United States",""
"605654741","2017-04-07 11:16:00","Syria and Russia: A history of Moscow's role","http://feeds.foxnews.com/~r/foxnews/world/~3/XE7zjG0_wuI/syria-and-russia-history-moscows-role.html","en","False","politics and government, united states politics and government, armament, defense and military forces, terrorism, united states armament and defense, united states international relations, international relations, airlines and airplanes","1092","FOX News","http://www.foxnews.com/","United States","GA, USA","English","United States","Video Broadcast"
"694472779","2017-03-26 08:00:00","A timeline of events that unfolded during the election appears to support the FBI's investigation into Trump and Russia","https://amp.businessinsider.com/updated-trump-russia-election-timeline-fbi-2017-3","en","False","politics and government, united states politics and government, elections, armament, defense and military forces, united states international relations, international relations, espionage","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
"889244987","2017-03-15 00:00:00","A timeline of events that unfolded during the election appears to support the FBI's investigation into Trump-Russia collusion","http://nordic.businessinsider.com/updated-trump-russia-election-timeline-fbi-2017-3","en","False","politics and government, united states politics and government, elections, armament, defense and military forces, ethics, united states international relations, international relations, espionage","18710","Business Insider","http://www.businessinsider.com","United States","","English","United States","Digital Native"
